"filename", "language", "PHP", "XML", "JavaScript", "JSON", "CSS", "Markdown", "HTML", "C++", "C", "CSV", "SCSS", "Perl", "YAML", "Properties", "Less", "Shell Script", "Log", "comment", "blank", "total"
"d:\Downloads\public_html\wp-admin\css\media.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"d:\Downloads\public_html\wp-admin\css\nav-menus-rtl.css", "CSS", 0, 0, 0, 0, 703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 167, 896
"d:\Downloads\public_html\wp-admin\css\nav-menus-rtl.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"d:\Downloads\public_html\wp-admin\css\nav-menus.css", "CSS", 0, 0, 0, 0, 703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 167, 895
"d:\Downloads\public_html\wp-admin\css\nav-menus.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"d:\Downloads\public_html\wp-admin\css\revisions-rtl.css", "CSS", 0, 0, 0, 0, 491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 105, 608
"d:\Downloads\public_html\wp-admin\css\revisions-rtl.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"d:\Downloads\public_html\wp-admin\css\revisions.css", "CSS", 0, 0, 0, 0, 491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 105, 607
"d:\Downloads\public_html\wp-admin\css\revisions.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"d:\Downloads\public_html\wp-admin\css\site-health-rtl.css", "CSS", 0, 0, 0, 0, 383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 77, 466
"d:\Downloads\public_html\wp-admin\css\site-health-rtl.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"d:\Downloads\public_html\wp-admin\css\site-health.css", "CSS", 0, 0, 0, 0, 383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 77, 465
"d:\Downloads\public_html\wp-admin\css\site-health.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"d:\Downloads\public_html\wp-admin\css\site-icon-rtl.css", "CSS", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 56
"d:\Downloads\public_html\wp-admin\css\site-icon-rtl.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"d:\Downloads\public_html\wp-admin\css\site-icon.css", "CSS", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 55
"d:\Downloads\public_html\wp-admin\css\site-icon.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"d:\Downloads\public_html\wp-admin\css\themes-rtl.css", "CSS", 0, 0, 0, 0, 1601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 294, 1982
"d:\Downloads\public_html\wp-admin\css\themes-rtl.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"d:\Downloads\public_html\wp-admin\css\themes.css", "CSS", 0, 0, 0, 0, 1601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 294, 1981
"d:\Downloads\public_html\wp-admin\css\themes.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"d:\Downloads\public_html\wp-admin\css\widgets-rtl.css", "CSS", 0, 0, 0, 0, 706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 141, 876
"d:\Downloads\public_html\wp-admin\css\widgets-rtl.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"d:\Downloads\public_html\wp-admin\css\widgets.css", "CSS", 0, 0, 0, 0, 706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 141, 875
"d:\Downloads\public_html\wp-admin\css\widgets.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"d:\Downloads\public_html\wp-admin\css\wp-admin-rtl.css", "CSS", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 17
"d:\Downloads\public_html\wp-admin\css\wp-admin-rtl.min.css", "CSS", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 17
"d:\Downloads\public_html\wp-admin\css\wp-admin.css", "CSS", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"d:\Downloads\public_html\wp-admin\css\wp-admin.min.css", "CSS", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 17
"d:\Downloads\public_html\wp-admin\custom-background.php", "PHP", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 16
"d:\Downloads\public_html\wp-admin\custom-header.php", "PHP", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 16
"d:\Downloads\public_html\wp-admin\customize.php", "PHP", 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 34, 286
"d:\Downloads\public_html\wp-admin\edit-comments.php", "PHP", 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 46, 355
"d:\Downloads\public_html\wp-admin\edit-form-advanced.php", "PHP", 507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 89, 743
"d:\Downloads\public_html\wp-admin\edit-form-blocks.php", "PHP", 291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 58, 473
"d:\Downloads\public_html\wp-admin\edit-form-comment.php", "PHP", 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 23, 254
"d:\Downloads\public_html\wp-admin\edit-link-form.php", "PHP", 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 31, 172
"d:\Downloads\public_html\wp-admin\edit-tag-form.php", "PHP", 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 21, 293
"d:\Downloads\public_html\wp-admin\edit-tags.php", "PHP", 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 98, 667
"d:\Downloads\public_html\wp-admin\edit.php", "PHP", 363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 70, 490
"d:\Downloads\public_html\wp-admin\erase-personal-data.php", "PHP", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 20, 93
"d:\Downloads\public_html\wp-admin\export-personal-data.php", "PHP", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 20, 93
"d:\Downloads\public_html\wp-admin\export.php", "PHP", 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 35, 325
"d:\Downloads\public_html\wp-admin\freedoms.php", "PHP", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 129
"d:\Downloads\public_html\wp-admin\images\wordpress-logo-white.svg", "XML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-admin\images\wordpress-logo.svg", "XML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-admin\import.php", "PHP", 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 28, 241
"d:\Downloads\public_html\wp-admin\includes\admin-filters.php", "PHP", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 40, 153
"d:\Downloads\public_html\wp-admin\includes\admin.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 26, 100
"d:\Downloads\public_html\wp-admin\includes\ajax-actions.php", "PHP", 3444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 978, 979, 5401
"d:\Downloads\public_html\wp-admin\includes\bookmark.php", "PHP", 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 45, 352
"d:\Downloads\public_html\wp-admin\includes\class-automatic-upgrader-skin.php", "PHP", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 12, 134
"d:\Downloads\public_html\wp-admin\includes\class-bulk-plugin-upgrader-skin.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 10, 79
"d:\Downloads\public_html\wp-admin\includes\class-bulk-theme-upgrader-skin.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 10, 79
"d:\Downloads\public_html\wp-admin\includes\class-bulk-upgrader-skin.php", "PHP", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 20, 178
"d:\Downloads\public_html\wp-admin\includes\class-core-upgrader.php", "PHP", 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 58, 420
"d:\Downloads\public_html\wp-admin\includes\class-custom-background.php", "PHP", 439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 83, 619
"d:\Downloads\public_html\wp-admin\includes\class-custom-image-header.php", "PHP", 1019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 309, 188, 1516
"d:\Downloads\public_html\wp-admin\includes\class-file-upload-upgrader.php", "PHP", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 20, 134
"d:\Downloads\public_html\wp-admin\includes\class-ftp-pure.php", "PHP", 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 15, 187
"d:\Downloads\public_html\wp-admin\includes\class-ftp-sockets.php", "PHP", 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 15, 247
"d:\Downloads\public_html\wp-admin\includes\class-ftp.php", "PHP", 757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 74, 913
"d:\Downloads\public_html\wp-admin\includes\class-language-pack-upgrader-skin.php", "PHP", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 12, 96
"d:\Downloads\public_html\wp-admin\includes\class-language-pack-upgrader.php", "PHP", 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 69, 475
"d:\Downloads\public_html\wp-admin\includes\class-pclzip.php", "PHP", 2932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1858, 913, 5703
"d:\Downloads\public_html\wp-admin\includes\class-plugin-installer-skin.php", "PHP", 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 54, 350
"d:\Downloads\public_html\wp-admin\includes\class-plugin-upgrader-skin.php", "PHP", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 15, 124
"d:\Downloads\public_html\wp-admin\includes\class-plugin-upgrader.php", "PHP", 339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 100, 659
"d:\Downloads\public_html\wp-admin\includes\class-theme-installer-skin.php", "PHP", 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 63, 385
"d:\Downloads\public_html\wp-admin\includes\class-theme-upgrader-skin.php", "PHP", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 16, 145
"d:\Downloads\public_html\wp-admin\includes\class-theme-upgrader.php", "PHP", 402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245, 108, 755
"d:\Downloads\public_html\wp-admin\includes\class-walker-category-checklist.php", "PHP", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 14, 133
"d:\Downloads\public_html\wp-admin\includes\class-walker-nav-menu-checklist.php", "PHP", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 16, 123
"d:\Downloads\public_html\wp-admin\includes\class-walker-nav-menu-edit.php", "PHP", 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 21, 314
"d:\Downloads\public_html\wp-admin\includes\class-wp-ajax-upgrader-skin.php", "PHP", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 16, 138
"d:\Downloads\public_html\wp-admin\includes\class-wp-application-passwords-list-table.php", "PHP", 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 23, 268
"d:\Downloads\public_html\wp-admin\includes\class-wp-automatic-updater.php", "PHP", 824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 425, 175, 1424
"d:\Downloads\public_html\wp-admin\includes\class-wp-comments-list-table.php", "PHP", 661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222, 151, 1034
"d:\Downloads\public_html\wp-admin\includes\class-wp-community-events.php", "PHP", 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 61, 522
"d:\Downloads\public_html\wp-admin\includes\class-wp-debug-data.php", "PHP", 1220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 194, 1611
"d:\Downloads\public_html\wp-admin\includes\class-wp-filesystem-base.php", "PHP", 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 481, 91, 849
"d:\Downloads\public_html\wp-admin\includes\class-wp-filesystem-direct.php", "PHP", 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 98, 665
"d:\Downloads\public_html\wp-admin\includes\class-wp-filesystem-ftpext.php", "PHP", 371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 120, 783
"d:\Downloads\public_html\wp-admin\includes\class-wp-filesystem-ftpsockets.php", "PHP", 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 289, 109, 690
"d:\Downloads\public_html\wp-admin\includes\class-wp-filesystem-ssh2.php", "PHP", 351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 358, 105, 814
"d:\Downloads\public_html\wp-admin\includes\class-wp-importer.php", "PHP", 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 52, 335
"d:\Downloads\public_html\wp-admin\includes\class-wp-internal-pointers.php", "PHP", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 19, 173
"d:\Downloads\public_html\wp-admin\includes\class-wp-links-list-table.php", "PHP", 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 34, 342
"d:\Downloads\public_html\wp-admin\includes\class-wp-list-table-compat.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 8, 68
"d:\Downloads\public_html\wp-admin\includes\class-wp-list-table.php", "PHP", 779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 544, 189, 1512
"d:\Downloads\public_html\wp-admin\includes\class-wp-media-list-table.php", "PHP", 513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 93, 821
"d:\Downloads\public_html\wp-admin\includes\class-wp-ms-sites-list-table.php", "PHP", 401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 252, 89, 742
"d:\Downloads\public_html\wp-admin\includes\class-wp-ms-themes-list-table.php", "PHP", 593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270, 146, 1009
"d:\Downloads\public_html\wp-admin\includes\class-wp-ms-users-list-table.php", "PHP", 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 66, 530
"d:\Downloads\public_html\wp-admin\includes\class-wp-plugin-install-list-table.php", "PHP", 540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 94, 781
"d:\Downloads\public_html\wp-admin\includes\class-wp-plugins-list-table.php", "PHP", 753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 325, 160, 1238
"d:\Downloads\public_html\wp-admin\includes\class-wp-post-comments-list-table.php", "PHP", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 7, 79
"d:\Downloads\public_html\wp-admin\includes\class-wp-posts-list-table.php", "PHP", 1138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 512, 310, 1960
"d:\Downloads\public_html\wp-admin\includes\class-wp-privacy-data-export-requests-list-table.php", "PHP", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 17, 161
"d:\Downloads\public_html\wp-admin\includes\class-wp-privacy-data-removal-requests-list-table.php", "PHP", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 20, 169
"d:\Downloads\public_html\wp-admin\includes\class-wp-privacy-policy-content.php", "PHP", 423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 119, 727
"d:\Downloads\public_html\wp-admin\includes\class-wp-privacy-requests-table.php", "PHP", 311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 76, 545
"d:\Downloads\public_html\wp-admin\includes\class-wp-screen.php", "PHP", 654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 552, 152, 1358
"d:\Downloads\public_html\wp-admin\includes\class-wp-site-health-auto-updates.php", "PHP", 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 52, 455
"d:\Downloads\public_html\wp-admin\includes\class-wp-site-health.php", "PHP", 1847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 540, 315, 2702
"d:\Downloads\public_html\wp-admin\includes\class-wp-site-icon.php", "PHP", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 29, 234
"d:\Downloads\public_html\wp-admin\includes\class-wp-terms-list-table.php", "PHP", 393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 106, 707
"d:\Downloads\public_html\wp-admin\includes\class-wp-theme-install-list-table.php", "PHP", 354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 64, 561
"d:\Downloads\public_html\wp-admin\includes\class-wp-themes-list-table.php", "PHP", 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 51, 362
"d:\Downloads\public_html\wp-admin\includes\class-wp-upgrader-skin.php", "PHP", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 26, 266
"d:\Downloads\public_html\wp-admin\includes\class-wp-upgrader-skins.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 45
"d:\Downloads\public_html\wp-admin\includes\class-wp-upgrader.php", "PHP", 401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 427, 131, 959
"d:\Downloads\public_html\wp-admin\includes\class-wp-users-list-table.php", "PHP", 348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 85, 642
"d:\Downloads\public_html\wp-admin\includes\comment.php", "PHP", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 26, 218
"d:\Downloads\public_html\wp-admin\includes\continents-cities.php", "PHP", 534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 555
"d:\Downloads\public_html\wp-admin\includes\credits.php", "PHP", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 21, 167
"d:\Downloads\public_html\wp-admin\includes\dashboard.php", "PHP", 1184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 239, 1949
"d:\Downloads\public_html\wp-admin\includes\deprecated.php", "PHP", 543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 831, 192, 1566
"d:\Downloads\public_html\wp-admin\includes\edit-tag-messages.php", "PHP", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 60
"d:\Downloads\public_html\wp-admin\includes\export.php", "PHP", 380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 67, 671
"d:\Downloads\public_html\wp-admin\includes\file.php", "PHP", 1366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 726, 285, 2377
"d:\Downloads\public_html\wp-admin\includes\image-edit.php", "PHP", 656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 135, 998
"d:\Downloads\public_html\wp-admin\includes\image.php", "PHP", 509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 424, 141, 1074
"d:\Downloads\public_html\wp-admin\includes\import.php", "PHP", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 21, 233
"d:\Downloads\public_html\wp-admin\includes\list-table.php", "PHP", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 11, 96
"d:\Downloads\public_html\wp-admin\includes\media.php", "PHP", 2326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 881, 615, 3822
"d:\Downloads\public_html\wp-admin\includes\menu.php", "PHP", 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 42, 354
"d:\Downloads\public_html\wp-admin\includes\meta-boxes.php", "PHP", 1079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 410, 121, 1610
"d:\Downloads\public_html\wp-admin\includes\misc.php", "PHP", 841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 488, 174, 1503
"d:\Downloads\public_html\wp-admin\includes\ms-admin-filters.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 12, 45
"d:\Downloads\public_html\wp-admin\includes\ms-deprecated.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 11, 111
"d:\Downloads\public_html\wp-admin\includes\ms.php", "PHP", 754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 291, 116, 1161
"d:\Downloads\public_html\wp-admin\includes\nav-menu.php", "PHP", 901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245, 148, 1294
"d:\Downloads\public_html\wp-admin\includes\network.php", "PHP", 538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 47, 684
"d:\Downloads\public_html\wp-admin\includes\noop.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 22, 106
"d:\Downloads\public_html\wp-admin\includes\options.php", "PHP", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 16, 135
"d:\Downloads\public_html\wp-admin\includes\plugin-install.php", "PHP", 601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 70, 895
"d:\Downloads\public_html\wp-admin\includes\plugin.php", "PHP", 1150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1043, 294, 2487
"d:\Downloads\public_html\wp-admin\includes\post.php", "PHP", 1476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 662, 340, 2478
"d:\Downloads\public_html\wp-admin\includes\privacy-tools.php", "PHP", 510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 287, 140, 937
"d:\Downloads\public_html\wp-admin\includes\revision.php", "PHP", 298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 42, 463
"d:\Downloads\public_html\wp-admin\includes\schema.php", "PHP", 978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 137, 1348
